transaction_date,buuid,transaction_value,approved_transaction_count,failed_transaction_count
2021-09-15,1570610804261-f84376e3-6bd3-4c1f-a4c8-8b63b6ec4b27,1940,2,0
2021-09-16,1508242147176-601f2265-35ce-49ab-b372-e6f4bdec49db,2114,14,3
2021-09-16,1608657882638-34da292d-b246-4352-8700-3750af74f4e1,320,2,1
2021-09-16,1620045517589-e5dea663-7af1-4249-8b2f-7ba09c708e23,1007,5,1
2021-09-17,1589961365391-2b9a3838-cfe4-494d-be95-264ca3b038e7,7861,7,3
2021-09-17,1596099472752-a0247d8f-c922-4438-be2d-5034be12da8f,589,6,2
2021-09-17,1623408697182-f96a98fd-08d8-434f-b5f7-656ec5a39583,680,1,1
2021-09-17,1584127344675-bf382bff-4ce5-470a-98e4-dc8db83e03de,890,2,2
2021-09-17,1528872407651-d0238070-51a3-4f8c-8def-71767e9a403e,4259,5,6
2021-09-18,1592839492894-3181a914-6a94-4452-84f2-93ca44252252,300,2,0
2021-09-18,1617278828832-f56bdab4-e26e-44b5-b1ed-8ec1319c799a,5114.48,1,1
2021-09-18,1601374866641-ac09c6d6-f2af-42c3-9b1c-872e0d62015d,6950,18,2
2021-09-18,1589298104786-b83d7fe1-35c5-43fb-b36d-94571c3a2e46,3100,3,2
2021-09-19,1598380337291-820a2259-0974-412c-a375-339fcc55df67,185,3,0
2021-09-20,1617983936374-f7c30788-fae4-4307-beb1-a81985ccaf16,1690,2,0
2021-09-21,1626780136979-10e29abd-b36d-4578-a178-bb6618c101d2,5864,19,1
2021-09-22,1496749819797-425dc084-d946-4b85-8635-be8a2295cc75,860,2,0
2021-09-22,1562706340143-9d8cd2e6-ba1f-415e-9430-c06ae86e6131,1084,4,0
2021-09-22,1478954518173-498e0512-7304-4e8e-93fb-0aa5eda99b5c,2550,6,0
2021-09-23,1570610804261-f84376e3-6bd3-4c1f-a4c8-8b63b6ec4b27,1730,5,0
2021-09-23,1613884966766-b176a958-5aa6-413a-bfbb-1ce6484784e6,2000,17,3
2021-09-23,1547072155388-6473e8ed-1a3f-45af-a8e1-97420b9aaf9f,1688.45,3,2
2021-09-23,1605166815002-fb4120cc-b7f9-450a-8b41-76017111472d,245,3,1
2021-09-24,1551100453469-57c35973-7476-40e2-a848-30a2dd5d269b,950,20,6
2021-09-24,1603903434921-c575c532-b033-410a-9de9-f2d7e18f8401,14230,12,0
2021-09-24,1621202180552-ceb72c1f-78ff-42e0-af72-22dd4001d22a,1806.9,13,0
2021-09-24,1579300600479-2b273a28-75c3-4b62-84a2-302b0690ec75,1130,5,0
2021-09-25,1509109286074-0c36ba7d-023c-4694-85ec-3e0b6fdcacbc,15593.75,45,0
2021-09-25,1617353005467-7f625356-d4b2-4179-9ef2-62e9cd63ae55,2040,38,2
2021-09-25,1560980106953-1fd4c500-e013-44cb-a663-fb904e9e1853,1760,4,2
2021-09-25,1616575208705-ee47147c-41f8-4cfc-821e-b1b42c9c6c56,240,2,1
2021-09-25,1598161007579-192f7c42-ffa1-4d2d-b189-e8c74380c7cf,1090,8,6
2021-09-26,1557397298991-b1aad3fd-3d95-4921-85d9-04a504c28606,8695,75,45
2021-09-26,1561649164694-6705d60b-716d-4fdf-92d5-87a76d170060,951,6,0
2021-09-27,1627308659262-0b6a5aca-cd4d-44d4-af55-75a1cd0a5dd8,145,1,2
2021-09-27,1627716477597-8c0b9490-3bfb-4dce-9e68-5873a6b7e858,5115,25,3
2021-09-28,1620797045140-9505ca57-9123-49f1-9621-7cb96f10494b,1009,6,0
2021-09-28,1619426002719-48b037cf-efaf-4d88-a714-dae9a896d8e5,14565,18,6
2021-09-28,1604063541171-bf23040a-56b3-42dd-9b1b-4c055d25e69d,650,6,2
2021-09-29,1588848041740-384c66c5-1448-4812-8d05-b38e3c99ebc0,2978,2,2
2021-09-29,1614946398071-8b1c355a-e218-4590-9e67-1d2414584215,2220,4,0
2021-09-29,1626768194358-6f5d7241-4931-4df0-99ce-f0674c355baf,1119.97,6,5
2021-09-29,1520416524678-16a3d281-ccda-41d3-8f98-19ff36bc54ca,440,3,0
2021-09-30,1498144622675-cd9a0afc-2435-48d8-9199-c543c709d22b,280,1,4
2021-10-01,1589961365391-2b9a3838-cfe4-494d-be95-264ca3b038e7,3765,4,3
2021-10-01,1617122540529-7d7b93c2-1735-46af-bbd5-a7fe00904f5c,400,4,0
2021-10-01,1496749819797-425dc084-d946-4b85-8635-be8a2295cc75,1365,2,0
2021-10-02,1626890332639-79f45dde-2890-4a0c-9ffb-83088798d8e4,2000,6,2
2021-10-03,1613743791949-831f4517-6159-4b83-a86b-348d692fcd15,3295,5,0
2021-10-05,1624681767248-3d3c8ac0-f38c-4c08-81be-33af9dd731fe,1750,2,1
2021-10-05,1606144092277-c75b353c-77c0-429a-bd35-0ab5da2e38a2,385,4,0
2021-10-05,1576763068564-e25be0ca-55b6-41b5-9771-75f7110d18d0,200,1,0
2021-10-05,1614264451572-ec49f9e2-79e7-4a8f-98d6-fad971b43dcf,100,1,2
2021-10-06,1586994324090-b7314e76-4c99-4584-9191-c7baf662be6e,963.76,14,6
2021-10-07,1547196667303-8de6d15c-4566-470e-8977-ca9be4262d05,1060,9,2
2021-10-07,1473793042878-6349b827-eb85-4969-a3a8-9b3fdcb84203,690,2,3
2021-10-07,1604063541171-bf23040a-56b3-42dd-9b1b-4c055d25e69d,256,3,0
2021-10-07,1528872407651-d0238070-51a3-4f8c-8def-71767e9a403e,932,3,2
2021-10-08,1626768194358-6f5d7241-4931-4df0-99ce-f0674c355baf,1635,8,4
2021-10-08,1574942256239-bc2aa261-d428-4353-a112-e0f351193700,3654,18,0
2021-10-08,1520416524678-16a3d281-ccda-41d3-8f98-19ff36bc54ca,495,4,2
2021-10-08,1571576108504-059a0264-c79e-4722-abed-3cb01abd38f0,795,5,2
2021-10-09,1526029675245-27abb22b-94de-4a16-bac5-29289a9ece6e,116.5,2,0
2021-10-09,1571576108504-059a0264-c79e-4722-abed-3cb01abd38f0,1975,7,4
2021-10-09,1572023920337-786cc891-e3cf-4cd6-93bd-3e0069307088,1290,1,1
2021-10-12,1596315908073-443353a6-d409-4732-aee5-9f9a752dd8ee,180,3,0
2021-10-12,1615523891028-ef309e18-a768-4638-bc0d-be5c3dfed475,359,4,2
2021-10-12,1581633732665-416ca8f8-dc68-4567-be17-c6ed13609eb0,13489.18,6,2
2021-10-12,1627308659262-0b6a5aca-cd4d-44d4-af55-75a1cd0a5dd8,310,2,4
2021-10-13,1619196399376-fb6c4a49-6a2c-4ce9-850c-ccd0cae9e665,702,8,0
2021-10-13,1538045133844-6b2c010e-e10d-45f9-9ac8-da417fcd4f49,756,2,1
2021-10-13,1626768194358-6f5d7241-4931-4df0-99ce-f0674c355baf,1354.98,5,0
2021-10-13,1564573777032-ec1f4743-af11-48ee-aa48-16ee3e724db2,407.9,3,2
2021-10-13,1588145636493-7f53adc5-0dfd-4a87-b23b-c9d315e10acf,400,1,0
2021-10-13,1586994324090-b7314e76-4c99-4584-9191-c7baf662be6e,664.2,8,2
2021-10-14,1578918956457-d6904094-f207-4166-9420-f0ca1a275a87,2090,6,1
2021-10-14,1561649164694-6705d60b-716d-4fdf-92d5-87a76d170060,42,1,3
2021-10-14,1549369380501-4a76d419-be6c-4ff6-9705-5d2186f58fa4,2420,4,0
2021-10-14,1613884966766-b176a958-5aa6-413a-bfbb-1ce6484784e6,1560,12,1
2021-10-15,1527233257004-13587f24-7c52-42fe-b08c-0dca6106e4e6,1500,3,4
2021-10-15,1613884966766-b176a958-5aa6-413a-bfbb-1ce6484784e6,1439,9,0
2021-10-15,1604866643413-8080c541-532e-4f4d-a669-eafa2ec56373,3390,12,2
2021-10-15,1489738068558-d548daca-303c-4b94-8a4d-d876d6336751,2800,8,2
2021-10-16,1614940783691-4dc1f60b-a3ef-4a15-9f10-03015eb12b33,22800,6,0
2021-10-16,1556718420107-d4505298-37b0-4804-9f5e-c949164bf147,1300,4,1
2021-10-18,1624681767248-3d3c8ac0-f38c-4c08-81be-33af9dd731fe,6000,2,0
2021-10-18,1605208717370-1ebca7f9-a58a-4e0b-8495-85c01ab85a41,94950,15,3
2021-10-19,1622301451154-ebcc4697-1a31-44d9-bd8a-062b57c1d20f,1700,3,1
2021-10-20,1499786536388-78153cc6-e385-476b-aaf4-3989e25bc143,3713,13,0
2021-10-20,1598939031357-76ac0941-8e4c-4b16-9612-857516fdb422,2055,8,0
2021-10-20,1620911603748-25de737a-fc7b-458f-9c06-c2ce9b18ea0c,20,1,1
2021-10-20,1617785589795-4ea8a558-d714-4b44-8ef9-d06db8571c86,368,2,0
2021-10-21,1598956810701-5ba980b1-2a8e-4c82-b697-85a6800f4697,1672,5,2
2021-10-21,1544155620645-a0a908a3-a68b-44b9-8a8a-0de96f725b25,960,8,1
2021-10-21,1571576108504-059a0264-c79e-4722-abed-3cb01abd38f0,120,1,1
2021-10-22,1616780751875-13104da8-e007-4ad8-9330-eef83615d273,1944,5,4
2021-10-22,1616231397864-df7a3435-74d4-43e3-a7da-596ea6b1e667,868,13,4
2021-10-22,1561456066925-6b573d4e-07b6-4954-8404-7ef1d37e4ec9,9199.9,4,1
2021-10-22,1603133688552-6384da6d-809f-46ce-87cc-90eb0518ed78,3160,18,4
2021-10-23,1587552938317-53d765dd-235b-4e7f-b19f-50cebead47ae,622,11,1
2021-10-24,1528872407651-d0238070-51a3-4f8c-8def-71767e9a403e,1210,3,1
2021-10-25,1620222310201-148623cf-4c81-434f-819f-c15b385e9f6f,1100,1,0
2021-10-25,1584986022737-cff53979-433b-438d-94b9-85fd8aa52180,4831.95,21,0
2021-10-25,1574767111221-ed344e8a-2375-4812-b2c2-856bda0d040e,468,6,2
2021-10-26,1520416524678-16a3d281-ccda-41d3-8f98-19ff36bc54ca,1980,4,0
2021-10-27,1609326140116-5339aed6-b34d-4bee-a6df-c5d0989bc378,250,1,0
2021-10-27,1614264451572-ec49f9e2-79e7-4a8f-98d6-fad971b43dcf,606,4,6
2021-10-27,1578071147055-162335f1-b5d4-4641-8173-2a12c7c30520,421.5,3,0
2021-10-28,1570610804261-f84376e3-6bd3-4c1f-a4c8-8b63b6ec4b27,2630,6,1
2021-10-29,1601367687832-77fc24dd-a571-441c-afec-7a68922b5f0e,7847,25,7
2021-10-29,1581747840696-22e498e7-f2eb-4e15-9b20-8a400f37d916,1995,6,2
2021-10-30,1528872407651-d0238070-51a3-4f8c-8def-71767e9a403e,3090,11,1
2021-10-30,1589961365391-2b9a3838-cfe4-494d-be95-264ca3b038e7,175,3,2
2021-10-30,1570870577807-45df98b6-bbd9-48bd-bd31-6c822e1df005,2350,2,0
2021-10-30,1544155620645-a0a908a3-a68b-44b9-8a8a-0de96f725b25,1320,11,0
2021-10-30,1578033574725-099132f6-7e24-459f-86e1-0b34b607e8b0,48660,24,0
2021-10-30,1595996116117-c407419e-ebdc-4506-9362-805ad6cf0029,2450,2,0
2021-10-30,1611953149392-ba17d06d-3794-455d-a7a4-98ea51ee3c92,240,2,0
2021-11-01,1627308659262-0b6a5aca-cd4d-44d4-af55-75a1cd0a5dd8,845,4,2
2021-11-01,1622066064537-ad986e32-7de1-4504-9cb6-9c12393f0a79,2300,14,2
2021-11-02,1557397298991-b1aad3fd-3d95-4921-85d9-04a504c28606,18825,75,80
2021-11-02,1619426002719-48b037cf-efaf-4d88-a714-dae9a896d8e5,13800,30,0
2021-11-02,1608703291161-343b015e-ae54-4d3f-bdab-34f43092a7ef,1677.5,3,0
2021-11-02,1504518484351-230dcfed-815c-4363-b051-45e130cd9c1d,3000,6,3
2021-11-02,1604388122620-9d3e35de-b776-42b8-91ab-1ef3155fab36,1458.08,16,0
2021-11-03,1609326140116-5339aed6-b34d-4bee-a6df-c5d0989bc378,2550,2,0
2021-11-03,1590134671750-e5309e09-a3a7-481a-bf7e-84c43769881d,1755,5,0
2021-11-03,1620230682032-a6517973-efdd-427b-b519-188c8bc6df83,170,1,0
2021-11-03,1608268241768-52863404-b5a6-4fe1-ab24-4fac6caeb6fa,3615,33,0
2021-11-03,1614264451572-ec49f9e2-79e7-4a8f-98d6-fad971b43dcf,140,2,4
2021-11-03,1606306599883-71371bb8-12c1-4d48-93f1-a02eb20748d0,560,1,0
2021-11-03,1603133688552-6384da6d-809f-46ce-87cc-90eb0518ed78,1520,6,2
2021-11-04,1626768194358-6f5d7241-4931-4df0-99ce-f0674c355baf,1669.99,7,5
2021-11-05,1559749309028-6402be7e-4423-4a44-bad2-c67223989a85,16376,8,2
2021-11-05,1589961365391-2b9a3838-cfe4-494d-be95-264ca3b038e7,3000,8,0
2021-11-05,1598380337291-820a2259-0974-412c-a375-339fcc55df67,1200,9,4
2021-11-06,1499786536388-78153cc6-e385-476b-aaf4-3989e25bc143,7562,17,9
2021-11-06,1584028974569-c000587d-4126-4149-b234-341d04b50735,1970,5,1
2021-11-06,1601050622502-ece0abd5-6dfc-4176-a281-aa9af15dc858,47900,40,0
2021-11-06,1595172261981-e52d1b9d-5f73-423a-9cf8-2ec40edcd165,767.35,4,0
2021-11-06,1581633732665-416ca8f8-dc68-4567-be17-c6ed13609eb0,6435,7,7
2021-11-07,1617122540529-7d7b93c2-1735-46af-bbd5-a7fe00904f5c,300,3,1
2021-11-07,1587552938317-53d765dd-235b-4e7f-b19f-50cebead47ae,140,2,3
2021-11-08,1534224024621-48d2bddb-a0c0-4021-9512-f21f3b495d3b,194,2,3
2021-11-08,1581747840696-22e498e7-f2eb-4e15-9b20-8a400f37d916,280,1,1
2021-11-09,1556802952350-5f5a9b37-64c6-4dde-aab6-8fbe42ca70bd,552,4,0
2021-11-09,1474536195771-180abe91-5d55-4426-ba7a-76b5fec1a897,388,3,0
2021-11-09,1581633732665-416ca8f8-dc68-4567-be17-c6ed13609eb0,3190.1,4,0
2021-11-10,1626417743218-444e9984-1117-46a0-85df-87a454ce2cf5,350,1,0
2021-11-10,1526029675245-27abb22b-94de-4a16-bac5-29289a9ece6e,348.9,6,0
2021-11-10,1620230682032-a6517973-efdd-427b-b519-188c8bc6df83,250,2,0
2021-11-10,1610643199088-595f1031-f269-453d-97e8-07ff3457155d,2155.5,24,0
2021-11-11,1571473002958-76439d6b-a90b-4ec2-81fb-b788a3085537,849,9,9
2021-11-11,1590134671750-e5309e09-a3a7-481a-bf7e-84c43769881d,1535,9,0
2021-11-12,1586994324090-b7314e76-4c99-4584-9191-c7baf662be6e,551.84,8,4
2021-11-12,1616780751875-13104da8-e007-4ad8-9330-eef83615d273,1195,3,0
2021-11-13,1498144622675-cd9a0afc-2435-48d8-9199-c543c709d22b,2960,4,1
2021-11-13,1589961365391-2b9a3838-cfe4-494d-be95-264ca3b038e7,10836.02,15,0
2021-11-13,1607417548512-693e7286-1436-45ec-b7c0-e6c92ce83f38,3796.08,15,0
2021-11-13,1571048789474-d419ea0c-0926-4673-8d74-1f66860870db,230,2,1
2021-11-14,1598260387230-b0c5f7f9-85f7-4626-985f-dd3cca86f197,1065,6,1
2021-11-14,1622066064537-ad986e32-7de1-4504-9cb6-9c12393f0a79,3965,24,3
2021-11-15,1610480766607-a68a1b2b-c144-4391-a356-1af188dda299,1345,8,15
2021-11-16,1616071742963-57ffec1d-3732-4b9e-84f2-02744cc67f38,29500,5,0
2021-11-16,1590134671750-e5309e09-a3a7-481a-bf7e-84c43769881d,1020,4,0
2021-11-16,1617124884706-9a12d090-219c-4142-b1f6-7fbde6fca746,790,2,0
2021-11-16,1478954518173-498e0512-7304-4e8e-93fb-0aa5eda99b5c,970,2,0
2021-11-16,1556718420107-d4505298-37b0-4804-9f5e-c949164bf147,1315,5,0
2021-11-17,1624993370672-bdb26b9e-de6d-4f83-b86b-ea2980d5ac25,23,1,2
2021-11-17,1621202180552-ceb72c1f-78ff-42e0-af72-22dd4001d22a,838.15,9,3
2021-11-17,1618864716001-dd45c37b-8695-4923-ab92-9d9bc46c38b4,194,2,1
2021-11-18,1605208717370-1ebca7f9-a58a-4e0b-8495-85c01ab85a41,10706,8,2
2021-11-19,1538045133844-6b2c010e-e10d-45f9-9ac8-da417fcd4f49,4933,5,0
2021-11-19,1618676111897-61164bfe-8624-427b-8f80-22b463adcc31,2,1,4
2021-11-21,1595172261981-e52d1b9d-5f73-423a-9cf8-2ec40edcd165,548.99,3,3
2021-11-22,1606844409968-52d0cf22-ddf5-4407-972c-414cf9a96638,940,2,0
2021-11-23,1584088291949-94b92ebb-a45d-4fc7-9300-063756504f30,18412.81,4,1
2021-11-23,1592750607430-7f256653-718d-47f9-8c0a-91d528e3e286,546,4,0
2021-11-23,1501680821448-190eeff4-b3d0-4674-9f69-3dc56692504b,730,7,0
2021-11-23,1592839492894-3181a914-6a94-4452-84f2-93ca44252252,3780,2,0
2021-11-24,1584127344675-bf382bff-4ce5-470a-98e4-dc8db83e03de,80,2,2
2021-11-24,1596611120961-655c4d79-902b-40ce-957d-92a4feffccad,2080,6,2
2021-11-24,1478954518173-498e0512-7304-4e8e-93fb-0aa5eda99b5c,1840,4,0
2021-11-24,1598161007579-192f7c42-ffa1-4d2d-b189-e8c74380c7cf,160,2,4
2021-11-25,1609225159063-c5ef57c6-b630-4a20-b455-359abf5eeb9d,3315.75,20,2
2021-11-25,1510659877007-51c26bb3-ce5d-406c-9c2c-d942970fa2f5,2880,19,3
2021-11-26,1605862209224-f9948586-fb13-4ee1-b30e-37fea7db5444,2840,12,0
2021-11-27,1606908917123-5e4b76a5-45d7-48ea-a3a3-e2a0d11598c0,160,1,0
2021-11-27,1571576108504-059a0264-c79e-4722-abed-3cb01abd38f0,805,3,3
2021-11-27,1544155620645-a0a908a3-a68b-44b9-8a8a-0de96f725b25,600,5,0
2021-11-27,1610643199088-595f1031-f269-453d-97e8-07ff3457155d,1066,10,0
2021-11-27,1608268241768-52863404-b5a6-4fe1-ab24-4fac6caeb6fa,5835,24,6
2021-11-28,1615980831684-eb6869d7-d08a-4f32-a946-c6e0e27d55dd,6710,11,1
2021-11-28,1584028974569-c000587d-4126-4149-b234-341d04b50735,1520,3,3
2021-11-28,1608795892701-376e49b6-d2eb-4800-bb04-6aedda0c10ae,5298,70,20
2021-11-29,1534224024621-48d2bddb-a0c0-4021-9512-f21f3b495d3b,1401,4,1
2021-11-29,1586994324090-b7314e76-4c99-4584-9191-c7baf662be6e,2149.3,34,12
2021-11-29,1614679086948-2335f0d2-5a1b-4206-b37f-a9d5cf9cd965,89,2,1
2021-11-29,1568643569905-6e12b5ac-cfb8-431d-8aca-caa574fb5d34,1010,2,0
2021-11-29,1609943148307-bb37c0dc-0336-4477-bd56-f6f8e3090ebf,360,1,0
2021-11-30,1595172261981-e52d1b9d-5f73-423a-9cf8-2ec40edcd165,307.97,3,0
2021-12-01,1575014881341-589a98e4-84c2-4fc3-86ad-134416c86877,500,2,0
2021-12-01,1606215638997-18be5214-a8d8-4ee8-b2a5-ca0894bbc5ef,120,1,0
2021-12-02,1605208717370-1ebca7f9-a58a-4e0b-8495-85c01ab85a41,21120,4,0
2021-12-02,1605686630461-94a8f9f9-7721-46f5-b4e9-4b65b408e7e5,812,5,0
2021-12-03,1554474923734-7ba6b899-2bbd-468a-b56c-6b83125358f7,1516,16,0
2021-12-03,1624965760494-393844ec-3589-408e-ac9f-c20520e156a0,870,3,0
2021-12-03,1505216474210-01bf2eb5-2348-492c-a824-9f4a3c98d599,1910.2,10,0
2021-12-04,1526029675245-27abb22b-94de-4a16-bac5-29289a9ece6e,100,2,6
2021-12-04,1622066064537-ad986e32-7de1-4504-9cb6-9c12393f0a79,3190,20,1
2021-12-06,1615208124818-7206300d-7b4c-4645-8f6e-be878a6d8951,547.22,2,0
2021-12-06,1578070189347-46a26fa5-f2ff-47a5-ac3c-b71cc054f2f8,1329.5,10,8
2021-12-07,1584028974569-c000587d-4126-4149-b234-341d04b50735,2590,9,7
2021-12-07,1504518484351-230dcfed-815c-4363-b051-45e130cd9c1d,1340,3,2
2021-07-01,1589961365391-2b9a3838-cfe4-494d-be95-264ca3b038e7,4030,4,1
2021-07-01,1560980106953-1fd4c500-e013-44cb-a663-fb904e9e1853,1400,6,0
2021-07-03,1527233257004-13587f24-7c52-42fe-b08c-0dca6106e4e6,950,2,0
2021-07-03,1619426002719-48b037cf-efaf-4d88-a714-dae9a896d8e5,2400,6,0
2021-07-03,1615980831684-eb6869d7-d08a-4f32-a946-c6e0e27d55dd,2105,2,0
2021-07-05,1479108360638-bf43ff5d-7e91-43c3-aeb5-f2fda4502650,9343,8,0
2021-07-06,1471869286358-fdc228c1-8fc1-4070-b9be-243aabd79909,6480,6,0
2021-07-07,1591500802732-90d6f347-4736-46f4-adca-de4520293e2a,840,2,0
2021-07-08,1592738706633-e2f4498c-71bb-4500-b2e6-8ba844432a8d,8120,14,0
2021-07-08,1501680821448-190eeff4-b3d0-4674-9f69-3dc56692504b,1580,5,1
2021-07-08,1537776497168-7927fc24-4d77-4d5a-b2ec-98602f920bf0,4948,4,0
2021-07-10,1556718420107-d4505298-37b0-4804-9f5e-c949164bf147,360,3,0
2021-07-10,1589298104786-b83d7fe1-35c5-43fb-b36d-94571c3a2e46,4050,4,0
2021-07-10,1572023920337-786cc891-e3cf-4cd6-93bd-3e0069307088,3690,4,0
2021-07-10,1571576108504-059a0264-c79e-4722-abed-3cb01abd38f0,270,2,1
2021-07-12,1556802952350-5f5a9b37-64c6-4dde-aab6-8fbe42ca70bd,102,1,0
2021-07-13,1596315908073-443353a6-d409-4732-aee5-9f9a752dd8ee,60,1,1
2021-07-14,1556802952350-5f5a9b37-64c6-4dde-aab6-8fbe42ca70bd,724,2,0
2021-07-14,1615208124818-7206300d-7b4c-4645-8f6e-be878a6d8951,662.8,2,0
2021-07-16,1517567512986-dd1b0795-47e6-4232-ac4c-4ec28749773e,1354,9,3
2021-07-17,1592736443622-d75a5636-8af5-4baa-828d-a1626342fcdc,2910,4,2
2021-07-19,1600166381764-9d7679bc-5249-4248-af08-16e30dfa793d,996.3,1,0
2021-07-20,1574942256239-bc2aa261-d428-4353-a112-e0f351193700,6582,24,0
2021-07-20,1578918956457-d6904094-f207-4166-9420-f0ca1a275a87,1810,6,2
2021-07-21,1614443245255-7bd5db22-e8e8-4962-8da3-8046fb6ee291,170,2,0
2021-07-21,1584028974569-c000587d-4126-4149-b234-341d04b50735,1720,6,0
2021-07-21,1614800510114-2a65984c-3933-43e4-acbc-35aeaa264a9a,8370,12,4
2021-07-22,1588063384454-5e40e713-e2a5-40f6-9279-3dc5f6c091bf,448,4,3
2021-07-23,1576389016603-8417d344-f941-4a67-ab9f-2da540e7208a,650,1,1
2021-07-23,1571246571363-80681c98-3c08-4b92-a609-d64068538b26,1570,6,1
2021-07-23,1589961365391-2b9a3838-cfe4-494d-be95-264ca3b038e7,2246,5,0
2021-07-23,1595282121192-b716e908-9ff5-4e1c-a59b-fc495f57916f,36,1,0
2021-07-24,1598002265290-b9dcf210-1224-4833-8f4d-fc21757214b4,4695,16,0
2021-07-24,1621202180552-ceb72c1f-78ff-42e0-af72-22dd4001d22a,662,6,2
2021-07-26,1547072155388-6473e8ed-1a3f-45af-a8e1-97420b9aaf9f,2310,4,0
2021-07-27,1547725886131-57b948f4-f35e-4a89-9340-88bd1212237d,1415.4,4,0
2021-07-27,1622107628875-5e01e6c3-4ecc-497e-9ca5-3511cc249430,354,3,2
2021-07-29,1607104477200-3fedb207-1fab-4b71-9ef5-ade3b694b5b8,1090,3,5
2021-07-29,1611066603832-21cf8954-f92e-4b02-89c3-e1aefafb78f5,50,1,0
2021-07-30,1619426002719-48b037cf-efaf-4d88-a714-dae9a896d8e5,18435,33,3
2021-08-02,1614679086948-2335f0d2-5a1b-4206-b37f-a9d5cf9cd965,587,6,0
2021-08-04,1617278828832-f56bdab4-e26e-44b5-b1ed-8ec1319c799a,2645.79,1,0
2021-08-05,1584088291949-94b92ebb-a45d-4fc7-9300-063756504f30,7050,8,0
2021-08-05,1606889051310-95206022-8197-4872-a136-032c381b2b44,1800,4,0
2021-08-05,1475575761198-8694c56c-72c2-4277-81b6-fc350e030642,2960,4,0
2021-08-06,1592750607430-7f256653-718d-47f9-8c0a-91d528e3e286,556,4,5
2021-08-07,1596099472752-a0247d8f-c922-4438-be2d-5034be12da8f,2147,11,0
2021-08-10,1601374866641-ac09c6d6-f2af-42c3-9b1c-872e0d62015d,8120,14,0
2021-08-11,1528872407651-d0238070-51a3-4f8c-8def-71767e9a403e,212,1,0
2021-08-12,1539279493393-a679f971-0d0d-411c-8605-f794a486651a,7580,6,0
2021-08-12,1614800510114-2a65984c-3933-43e4-acbc-35aeaa264a9a,4360,10,0
2021-08-12,1623514095114-79ebbfe9-de97-4b9a-a9d0-eefd48782974,5580,3,1
2021-08-12,1614679086948-2335f0d2-5a1b-4206-b37f-a9d5cf9cd965,923,11,5
2021-08-13,1581747840696-22e498e7-f2eb-4e15-9b20-8a400f37d916,1240,4,0
2021-08-13,1608268241768-52863404-b5a6-4fe1-ab24-4fac6caeb6fa,9885,42,0
2021-08-16,1608777682408-c2950cce-fbf1-42c2-806c-4254981aa846,520,2,0
2021-08-16,1598947999844-23f5aeaa-caa1-4b4b-ad14-d4d9dc752ee4,1550,4,0
2021-08-16,1598161007579-192f7c42-ffa1-4d2d-b189-e8c74380c7cf,160,4,0
2021-08-17,1614946398071-8b1c355a-e218-4590-9e67-1d2414584215,600,2,0
2021-08-17,1512302249032-b4289826-1258-427b-be14-8cab04a14c26,1155,4,0
2021-08-17,1503491920099-5eb65a5b-3c92-4e7b-b705-538a60cd5cc3,5760,15,3
2021-08-18,1570870577807-45df98b6-bbd9-48bd-bd31-6c822e1df005,2440,2,2
2021-08-18,1614940783691-4dc1f60b-a3ef-4a15-9f10-03015eb12b33,26050,8,3
2021-08-18,1496749819797-425dc084-d946-4b85-8635-be8a2295cc75,1000,3,0
2021-08-19,1491195056982-bff0eed0-c3f4-4e0c-8cc3-339b1cac769e,395,1,2
2021-08-19,1606753055023-4d6a9e44-87ad-4a9c-badd-4c33f16fa177,200,4,0
2021-08-20,1626890332639-79f45dde-2890-4a0c-9ffb-83088798d8e4,270,2,3
2021-08-21,1592750607430-7f256653-718d-47f9-8c0a-91d528e3e286,428.5,5,4
2021-08-24,1604866643413-8080c541-532e-4f4d-a669-eafa2ec56373,535,3,1
2021-08-25,1618676111897-61164bfe-8624-427b-8f80-22b463adcc31,62,1,1
2021-08-25,1502362170276-b94af44d-0d73-4818-b614-292dc65f299a,700,2,0
2021-08-25,1539279493393-a679f971-0d0d-411c-8605-f794a486651a,2850,2,0
2021-08-26,1578918956457-d6904094-f207-4166-9420-f0ca1a275a87,670,4,3
2021-08-26,1606144092277-c75b353c-77c0-429a-bd35-0ab5da2e38a2,86,1,0
2021-08-27,1616780751875-13104da8-e007-4ad8-9330-eef83615d273,3665,5,0
2021-08-27,1612558869007-7a9a6c84-9a80-4e15-be44-682f1322208e,4500,3,0
2021-08-28,1610560409103-2f697a42-0fff-4ddd-87e7-4d21594919a5,50,1,0
2021-08-28,1606908917123-5e4b76a5-45d7-48ea-a3a3-e2a0d11598c0,560,2,0
2021-09-02,1605686630461-94a8f9f9-7721-46f5-b4e9-4b65b408e7e5,797,3,0
2021-09-03,1473793042878-6349b827-eb85-4969-a3a8-9b3fdcb84203,301,1,0
2021-09-03,1575006110009-4422f13e-bc51-4ca0-b035-97240434136e,1199,2,0
2021-09-03,1606306599883-71371bb8-12c1-4d48-93f1-a02eb20748d0,1853,3,1
2021-09-06,1556345949340-f416e50d-f254-43ea-8d0d-ff8d6701e1e1,15000,1,0
2021-09-06,1584088291949-94b92ebb-a45d-4fc7-9300-063756504f30,1700,2,0
2021-09-08,1602079725480-b17c6c01-1b82-4ffa-b5ae-9dced2eb16e7,408,4,1
2021-09-08,1603903434921-c575c532-b033-410a-9de9-f2d7e18f8401,1460,6,0
